date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
16/08/2014;35281001;10,00;;0,00;0,00;4.0;2,53;-227279,12;26584,09;27063,91;0,00;52,87;93,71;0,00;0,01;0,00;0,01;1023,27;0,00;0,00;9,85;3,23;0,00;0,00;7,43;3,34;16,49;0,22;1;août
16/08/2014;59343001;11,60;;0,00;0,00;4.0;2,55;-242819,88;22604,45;32271,31;0,00;141,26;95,16;0,00;0,11;0,04;0,12;1020,62;0,00;0,00;11,78;1,07;0,00;0,00;10,37;4,27;19,79;1,01;1;août
16/08/2014;67124001;13,70;;0,00;0,00;4.0;2,88;-149397,41;-3746,73;31027,98;0,00;99,61;90,91;0,00;0,30;0,00;6,58;1018,77;0,17;0,00;13,25;0,77;0,00;0,00;11,46;3,68;22,83;1,43;1;août
16/08/2014;75114001;15,00;;0,00;0,00;4.0;1,78;-235728,22;9492,70;-15179,56;0,00;212,17;82,43;0,00;3,78;0,00;3,78;1021,15;0,00;0,00;15,12;-0,90;0,00;0,00;11,40;3,56;22,06;-1,95;1;août
17/08/2014;6088001;18,90;;0,00;0,00;1.0;3,94;-313627,53;-259909,80;35840,10;0,00;449,12;55,67;0,00;0,00;0,00;0,00;1017,36;0,00;0,00;21,17;0,80;0,00;0,00;11,85;-0,10;18,52;-7,88;1;août
17/08/2014;31069001;13,20;;0,00;0,00;4.0;1,26;-185905,33;4926,98;-13630,71;0,00;11,40;83,68;0,00;0,60;0,00;1,06;1022,53;0,00;0,00;13,96;1,84;0,00;0,00;13,15;-0,11;20,47;1,91;1;août
17/08/2014;33281001;13,00;;0,00;0,00;4.0;1,68;-211129,05;15871,25;11022,84;0,00;16,39;90,67;0,00;0,09;0,00;5,24;1022,82;0,00;0,00;12,21;2,67;0,00;0,00;12,44;2,73;21,32;0,17;1;août
17/08/2014;35281001;12,60;;0,00;0,00;3.0;1,49;-153816,85;203,74;-9541,87;0,00;13,13;89,57;0,00;0,16;0,00;8,00;1021,21;0,00;0,00;13,13;0,97;0,00;0,00;11,48;0,77;19,03;1,49;1;août
17/08/2014;59343001;12,50;;0,00;0,00;3.0;4,45;-219594,64;-1336,10;89127,57;0,00;255,10;88,75;0,00;0,05;0,00;0,54;1016,70;0,00;0,00;12,00;0,04;0,00;0,00;9,79;3,70;18,00;5,72;1;août
17/08/2014;67124001;13,40;;0,00;0,00;3.0;2,89;-204329,36;24062,84;39858,61;0,00;47,69;93,34;0,00;0,06;0,00;0,06;1020,08;0,00;0,00;10,81;4,18;0,00;0,00;12,08;1,75;22,37;3,30;1;août
17/08/2014;75114001;15,20;;0,00;0,00;4.0;1,45;-121496,92;-888,33;-72945,53;0,00;152,11;74,01;0,00;4,15;0,00;4,15;1019,71;0,00;0,00;16,15;-1,22;0,00;0,00;12,54;2,23;21,64;1,00;1;août
18/08/2014;6088001;19,00;;0,00;0,00;1.0;1,02;-304215,99;-114830,32;-6260,14;0,00;55,91;69,19;0,00;0,02;0,00;0,02;1014,05;0,00;0,00;20,55;0,33;0,00;0,00;16,03;0,27;21,37;-3,53;1;août
18/08/2014;31069001;15,00;;0,00;0,00;3.0;1,83;-217026,79;4033,39;-14706,95;0,00;47,41;79,83;0,00;0,00;0,00;0,00;1015,02;0,00;0,00;15,94;1,86;0,00;0,00;15,39;1,78;18,24;1,96;1;août
18/08/2014;33281001;13,40;;0,00;0,00;4.0;1,35;-218071,27;9246,72;1712,64;0,00;9,85;89,15;0,00;0,08;0,00;0,08;1016,24;0,00;0,00;12,07;2,58;0,01;0,00;9,67;1,76;16,15;1,08;1;août
18/08/2014;35281001;14,90;;0,00;0,00;4.0;2,43;-177188,33;12170,13;49457,05;0,00;73,96;91,51;0,00;5,45;0,00;5,62;1013,40;0,00;0,00;13,18;1,24;0,00;0,00;12,22;4,09;23,84;1,07;1;août
18/08/2014;59343001;14,00;;0,00;0,00;3.0;4,96;-200730,68;-18531,92;121396,25;0,00;813,09;94,41;0,00;3,31;0,00;3,31;1008,02;0,00;0,00;13,27;-0,23;0,00;0,00;10,96;6,25;18,61;5,56;1;août
18/08/2014;67124001;15,40;;0,00;0,00;3.0;3,41;-155491,10;-12950,84;58651,86;0,00;486,42;82,14;0,00;2,34;0,00;2,34;1012,04;0,00;0,00;14,57;2,56;0,00;0,00;13,36;1,95;21,66;5,02;1;août
18/08/2014;75114001;16,20;;0,00;0,00;4.0;4,31;-93057,97;-13386,73;-6359,96;0,00;599,08;68,81;0,00;3,93;0,00;8,00;1011,21;0,00;0,00;16,61;-1,03;0,00;0,00;12,19;7,87;23,17;3,76;1;août
19/08/2014;6088001;22,90;;0,00;0,00;4.0;2,92;-157822,33;-45975,35;6849,89;0,00;87,83;84,50;0,00;0,29;0,00;8,00;1011,47;0,00;0,00;23,07;-0,49;0,00;0,00;15,44;3,55;36,37;-0,41;1;août
19/08/2014;31069001;18,60;;0,00;0,00;4.0;3,92;-42922,05;-133173,16;2100,67;0,00;358,19;88,45;0,00;8,00;0,00;8,00;1013,49;0,78;0,01;18,25;-0,89;0,00;0,00;17,55;5,60;31,95;-2,82;1;août
19/08/2014;33281001;15,10;;0,00;0,00;1.0;2,76;-63035,30;-850,09;-418,60;0,00;248,48;77,53;0,00;4,44;0,00;4,93;1014,98;0,00;0,00;16,39;-0,98;0,00;0,00;14,51;3,51;20,91;-4,41;1;août
19/08/2014;35281001;10,70;;0,00;0,00;4.0;2,03;-215802,97;21342,31;15723,94;0,00;47,51;93,15;0,00;0,60;0,00;0,60;1015,59;0,00;0,00;9,78;2,90;0,00;0,00;9,93;2,42;15,73;-1,20;1;août
19/08/2014;59343001;12,40;;0,00;0,00;3.0;2,61;-208683,20;19152,55;46744,34;0,00;131,49;92,72;0,00;0,21;0,00;1,74;1010,34;0,00;0,00;11,51;0,79;0,00;0,00;11,06;1,70;20,72;3,97;1;août
19/08/2014;67124001;12,20;;0,00;0,00;1.0;0,76;-175083,32;4188,57;3662,94;0,00;10,00;91,15;0,00;0,01;0,00;0,06;1012,82;0,00;0,00;10,35;3,39;0,00;0,00;11,30;1,02;21,44;-0,78;1;août
19/08/2014;75114001;13,20;;0,00;0,00;4.0;2,42;-284112,39;-6176,64;-49866,92;0,00;125,34;73,71;0,00;0,00;0,00;0,00;1012,71;0,00;0,00;13,29;-0,10;0,00;0,00;9,73;4,13;14,52;0,30;1;août
20/08/2014;6088001;22,60;;0,00;0,00;2.0;3,14;-268320,39;-75800,28;4826,99;0,00;237,94;87,14;0,00;1,76;0,00;6,23;1012,04;0,00;0,00;22,02;-0,85;0,00;0,00;12,78;-4,51;22,82;-2,45;1;août
20/08/2014;31069001;17,10;;0,00;0,00;4.0;1,74;-113474,24;-516,69;-12302,44;0,00;91,04;74,43;0,00;2,51;0,00;3,17;1017,01;0,00;0,00;17,43;0,02;0,00;0,00;13,99;1,91;22,46;-1,66;1;août
20/08/2014;33281001;13,70;;0,00;0,00;4.0;1,94;-232652,52;6060,64;14487,24;0,00;16,33;87,75;0,00;0,00;0,00;0,49;1018,35;0,00;0,00;12,48;2,92;0,00;0,00;8,15;2,25;17,01;-0,02;1;août
20/08/2014;35281001;11,50;;0,00;0,00;1.0;2,52;-230699,80;20290,96;31333,80;0,00;73,51;89,24;0,00;0,00;0,00;1,32;1018,46;0,00;0,00;10,03;2,80;0,00;0,00;8,75;3,17;16,20;-2,20;1;août
20/08/2014;59343001;9,90;;0,00;0,00;3.0;2,56;-111047,30;14404,01;41033,89;0,00;53,85;90,10;0,00;0,68;0,00;3,73;1016,05;0,00;0,00;9,72;3,14;0,00;0,00;9,09;1,04;18,08;3,44;1;août
20/08/2014;67124001;9,50;;0,00;0,00;4.0;2,63;-218204,96;17992,62;50237,88;0,00;34,18;83,35;0,00;0,00;0,00;0,02;1017,56;0,00;0,00;10,26;3,28;0,00;0,00;9,82;2,83;16,51;-1,80;1;août
20/08/2014;75114001;13,20;;0,00;0,00;4.0;2,20;-274101,29;3876,67;-49999,58;0,00;170,97;80,88;0,00;0,00;0,00;0,02;1017,27;0,00;0,00;12,60;-1,24;0,00;0,00;9,68;3,74;16,67;-2,33;1;août
21/08/2014;6088001;19,60;;0,00;0,00;4.0;1,96;-303478,97;-93220,88;-988,60;0,00;75,60;61,10;0,00;0,00;0,00;3,54;1011,08;0,00;0,00;21,84;-0,48;0,00;-0,01;13,83;2,02;22,54;1,58;1;août
21/08/2014;31069001;14,50;;0,00;0,00;1.0;2,51;-132788,50;-13061,19;-1161,65;0,00;95,50;71,74;0,00;0,01;0,00;0,01;1019,34;0,00;0,00;14,90;0,06;0,00;0,00;12,37;2,31;21,74;-2,87;1;août
21/08/2014;33281001;11,90;;0,00;0,00;4.0;1,69;-149874,03;12403,20;8500,35;0,00;11,73;90,45;0,00;1,41;0,00;1,41;1020,31;0,00;0,00;11,32;2,70;0,01;0,00;11,52;1,78;18,96;-0,25;1;août
21/08/2014;35281001;8,40;;0,00;0,00;4.0;1,08;-213680,37;10398,88;-1248,94;0,00;10,00;92,07;0,00;0,00;0,00;8,00;1020,70;0,00;0,00;7,42;4,65;0,01;0,00;9,18;1,56;14,80;1,29;1;août
21/08/2014;59343001;9,40;;0,00;0,00;3.0;3,28;-239338,08;38097,17;52700,24;0,00;87,59;92,97;0,00;0,09;0,00;0,09;1017,80;0,00;0,00;9,30;2,70;0,00;0,00;9,11;2,33;16,21;3,71;1;août
21/08/2014;67124001;10,30;;0,00;0,00;3.0;2,70;-204942,56;10429,45;8866,33;0,00;9,97;88,54;0,00;1,61;0,00;1,78;1018,60;0,00;0,00;10,65;2,49;0,00;0,00;11,03;0,66;18,87;2,78;1;août
21/08/2014;75114001;11,50;;0,00;0,00;4.0;1,58;-284790,07;601,22;-56873,46;0,00;156,05;72,14;0,00;0,00;0,00;3,39;1020,08;0,00;0,00;11,79;-1,00;0,00;0,00;7,47;2,75;13,45;0,25;1;août
22/08/2014;6088001;19,10;;0,00;0,00;4.0;2,72;-292460,52;-117817,61;-12511,64;0,00;72,11;79,12;0,00;0,22;0,00;2,14;1014,43;0,00;0,00;20,27;0,34;0,00;0,00;13,05;3,83;23,05;0,65;1;août
22/08/2014;31069001;16,20;;0,00;0,00;1.0;1,50;-186183,85;-671,97;-26033,01;0,00;76,19;70,38;0,00;0,10;0,00;0,29;1017,40;0,00;0,00;17,45;-0,67;0,00;0,00;15,33;2,03;26,22;-1,75;1;août
22/08/2014;33281001;14,40;;0,00;0,00;4.0;1,98;-262338,32;-257,85;3312,76;0,00;17,46;82,65;0,00;0,03;0,00;0,03;1018,22;0,00;0,00;12,92;1,73;0,01;0,00;12,03;2,30;17,60;0,12;1;août
22/08/2014;35281001;10,30;;0,00;0,00;4.0;1,17;-225137,32;11456,84;-1196,85;0,00;11,41;95,01;0,00;0,88;0,02;7,99;1016,91;0,00;0,00;8,74;3,94;0,00;0,00;7,92;1,67;16,39;0,43;1;août
22/08/2014;59343001;11,40;;0,00;0,00;3.0;2,35;-35646,19;-1926,82;33825,02;0,00;74,71;81,41;0,00;6,98;0,00;7,77;1014,14;0,03;0,01;11,30;3,06;0,00;0,00;10,39;1,36;20,78;3,24;1;août
22/08/2014;67124001;10,00;;0,00;0,00;3.0;0,87;-219796,88;6492,95;6188,31;0,00;10,00;91,18;0,00;0,01;0,00;3,61;1017,44;0,00;0,00;10,06;4,71;0,01;0,00;10,50;-0,95;16,03;0,40;1;août
22/08/2014;75114001;14,50;;0,00;0,00;3.0;1,91;-102807,60;-1168,85;-24027,61;0,00;138,94;63,83;0,00;0,04;0,00;2,02;1015,34;0,00;0,00;15,20;-0,36;0,00;0,01;11,18;-0,86;18,50;3,73;1;août
23/08/2014;6088001;23,10;;0,00;0,00;3.0;4,70;-129462,23;-93179,23;18578,24;0,00;250,90;83,18;0,00;0,61;0,00;8,00;1013,47;0,00;0,00;22,29;-0,81;0,00;0,00;15,60;-4,34;37,14;4,47;1;août
23/08/2014;31069001;15,20;;0,00;0,00;4.0;2,69;-37991,59;-20759,97;1637,47;0,00;408,08;85,46;0,00;8,00;0,00;8,00;1019,81;0,00;0,00;15,45;-1,06;0,00;0,00;14,08;5,91;28,25;0,00;1;août
23/08/2014;33281001;14,60;;0,00;0,00;3.0;2,43;-23869,11;-1863,33;23095,29;0,00;64,61;82,98;0,00;6,90;0,00;8,00;1019,47;0,00;0,00;13,50;2,59;0,00;0,00;11,16;2,52;21,37;2,60;1;août
23/08/2014;35281001;12,60;;0,00;0,00;4.0;1,85;-258900,39;-421,59;34448,41;0,00;90,74;92,34;0,00;0,43;0,00;0,73;1017,52;0,00;0,00;12,40;0,49;0,00;0,00;10,43;3,11;20,69;-2,27;1;août
23/08/2014;59343001;11,80;;0,00;0,00;3.0;2,50;-210362,64;9089,77;9736,03;0,00;8,86;95,64;0,00;2,63;0,07;2,79;1013,62;0,00;0,00;11,30;1,40;0,00;0,00;11,10;-0,54;18,81;2,44;1;août
23/08/2014;67124001;13,80;;0,00;0,00;3.0;3,12;-210023,59;-9368,65;80867,91;0,00;20,16;78,76;0,00;0,13;0,00;0,13;1015,02;0,03;0,00;13,00;4,55;0,00;0,00;12,52;2,46;20,71;4,82;1;août
23/08/2014;75114001;14,70;;0,00;0,00;3.0;2,31;-128328,76;3419,99;-45648,94;0,00;241,22;87,02;0,00;2,89;0,00;2,89;1015,36;0,15;0,00;15,33;-1,05;0,00;0,00;11,38;3,17;22,79;2,39;1;août
24/08/2014;6088001;20,20;;0,00;0,00;4.0;1,60;-194465,20;-29918,28;2516,14;0,00;26,73;85,84;0,00;3,64;0,00;5,44;1011,47;0,00;0,00;21,86;-0,76;0,00;0,00;13,67;1,24;26,59;-3,17;1;août
24/08/2014;31069001;16,30;;0,00;0,00;4.0;2,27;-269520,80;120,51;8238,25;0,00;170,04;84,49;0,00;0,00;0,00;4,88;1022,18;0,00;0,00;15,37;0,83;0,00;0,00;13,01;3,43;19,75;-1,87;1;août
24/08/2014;33281001;13,10;;0,00;0,00;4.0;1,54;-196785,36;10918,78;6902,03;0,00;9,78;88,86;0,00;0,00;0,00;8,00;1022,55;0,00;0,00;12,99;2,58;0,00;0,00;11,54;1,73;20,72;-0,44;1;août
24/08/2014;35281001;11,60;;0,00;0,00;4.0;2,20;-183782,15;9657,56;3841,68;0,00;31,84;90,57;0,00;4,40;0,00;4,90;1021,33;0,00;0,00;10,45;2,49;0,00;0,00;10,00;2,63;17,78;-1,21;1;août
24/08/2014;59343001;9,60;;0,00;0,00;2.0;1,13;-186641,02;5029,49;8916,69;0,00;9,93;93,88;0,00;0,38;0,00;0,38;1017,85;0,00;0,00;8,67;3,00;0,00;0,00;9,15;-1,13;15,77;0,80;1;août
24/08/2014;67124001;12,60;;0,00;0,00;4.0;3,99;-175546,10;-6389,86;62886,41;0,00;186,96;85,61;0,00;1,19;0,00;1,19;1018,74;0,00;0,00;11,84;0,94;0,00;0,00;9,51;5,61;15,49;1,33;1;août
24/08/2014;75114001;12,70;;0,00;0,00;4.0;1,34;-252178,88;121,98;-42227,79;0,00;203,28;70,08;0,00;0,01;0,00;0,65;1019,97;0,00;0,00;13,11;-0,96;0,00;0,00;9,73;3,02;15,45;0,42;1;août
25/08/2014;6088001;19,60;;0,00;0,00;4.0;1,41;-292333,95;-83024,67;-9198,04;0,00;20,32;78,49;0,00;0,00;0,00;7,81;1014,48;0,00;0,00;20,38;-0,22;0,00;0,00;14,93;1,55;26,37;-2,09;1;août
25/08/2014;31069001;17,20;;0,00;0,00;1.0;1,13;-202781,06;831,99;-4624,90;0,00;9,95;74,99;0,00;0,00;0,00;1,42;1017,39;0,00;0,00;16,32;2,71;0,00;0,00;13,01;0,20;26,25;1,91;1;août
25/08/2014;33281001;17,90;;0,00;0,00;2.0;1,88;-194248,81;704,21;10271,69;0,00;26,34;78,84;0,00;0,00;0,00;3,01;1017,62;0,00;0,00;15,45;1,52;0,01;0,00;13,13;-1,92;29,32;-1,51;1;août
25/08/2014;35281001;16,20;;0,00;0,00;3.0;3,64;-72476,26;-1042,10;44507,75;0,00;351,51;81,27;0,00;4,69;0,00;8,00;1015,40;0,00;0,00;16,37;-0,56;0,00;0,00;14,68;-0,37;34,10;5,95;1;août
25/08/2014;59343001;12,50;;0,00;0,00;1.0;1,15;-203767,69;4862,00;6690,76;0,00;9,40;88,70;0,00;0,00;0,00;8,00;1016,70;0,00;0,00;11,13;2,81;0,00;0,01;9,76;-0,07;21,16;-1,19;1;août
25/08/2014;67124001;9,30;;0,00;0,00;3.0;3,18;-222573,80;27621,17;36142,96;0,00;43,26;90,75;0,00;0,28;0,00;2,50;1019,79;0,00;0,00;9,01;4,30;0,00;0,00;10,23;0,73;18,44;3,81;1;août
25/08/2014;75114001;15,40;;0,00;0,00;3.0;0,24;-190525,60;216,12;-18056,24;0,00;31,11;65,12;0,00;0,00;0,00;8,00;1016,83;0,00;0,00;16,59;0,05;0,00;0,01;11,94;1,25;23,56;-0,12;1;août
26/08/2014;6088001;19,10;;0,00;0,00;4.0;1,75;-288665,78;-104811,29;-13586,52;0,00;49,41;77,28;0,00;0,00;0,00;7,87;1014,43;0,00;0,00;20,12;-0,65;0,00;0,00;15,07;1,24;27,74;-2,62;1;août
26/08/2014;31069001;19,40;;0,00;0,00;4.0;1,68;-204620,62;-264,71;-4064,13;0,00;136,72;69,91;0,00;0,00;0,00;6,51;1012,64;0,00;0,00;19,72;0,16;0,00;0,00;18,19;2,12;28,99;2,23;1;août
26/08/2014;33281001;20,30;;0,00;0,00;3.0;4,38;-73485,91;-475,13;36628,52;0,00;266,11;85,26;0,00;4,15;0,00;6,59;1011,28;0,00;0,00;20,24;-0,62;0,00;0,00;18,54;2,89;45,10;6,86;1;août
26/08/2014;35281001;16,20;;0,00;0,00;3.0;2,51;-68302,72;-14305,26;48355,82;0,00;362,68;95,29;0,00;7,91;0,06;8,00;1005,97;0,00;0,00;15,91;-0,35;0,00;0,00;15,54;1,42;31,02;5,40;1;août
26/08/2014;59343001;14,20;;0,00;0,00;3.0;3,11;-126100,19;32257,64;56296,71;0,00;397,16;95,94;0,00;7,32;0,14;7,33;1002,72;0,00;0,00;14,41;-0,01;0,00;0,00;14,63;2,08;28,85;4,79;1;août
26/08/2014;67124001;13,20;;0,00;0,00;3.0;4,79;-61014,52;-16562,63;38806,73;0,00;189,85;94,45;0,00;0,75;0,02;8,00;1007,86;0,45;0,04;13,28;0,01;0,00;0,00;15,89;-1,24;34,54;7,12;1;août
26/08/2014;75114001;14,40;;0,00;0,00;4.0;2,25;-40652,83;-4855,37;-39999,66;0,00;223,43;90,54;0,00;5,10;0,00;5,19;1005,57;0,01;0,00;16,04;-0,92;0,00;0,00;14,31;3,47;28,81;1,68;1;août
27/08/2014;6088001;25,10;;0,00;0,00;4.0;6,80;-173494,77;-206786,50;111653,21;0,00;1532,08;63,58;0,00;0,00;0,00;1,51;1008,63;0,00;0,00;23,94;1,45;0,00;0,01;19,04;8,45;40,66;4,98;1;août
27/08/2014;31069001;20,30;;0,00;0,00;4.0;4,72;-27783,83;-108881,20;25361,07;0,00;349,69;92,93;0,00;7,99;0,00;8,00;1015,46;0,00;0,00;19,96;-0,86;0,00;0,00;18,59;7,38;42,08;-3,24;1;août
27/08/2014;33281001;16,80;;0,00;0,00;3.0;1,53;-277021,09;-3862,43;8032,95;0,00;10,00;94,60;0,00;1,63;0,00;1,64;1015,26;0,00;0,00;15,82;2,10;0,00;0,00;13,18;0,22;21,25;2,48;1;août
27/08/2014;35281001;16,20;;0,00;0,00;3.0;2,09;-93839,50;6571,28;22834,71;0,00;84,85;92,00;0,00;7,65;0,00;7,65;1012,18;0,00;0,00;15,24;0,72;0,00;0,00;13,21;0,78;23,16;3,56;1;août
27/08/2014;59343001;14,30;;0,00;0,00;1.0;4,42;-40954,82;-54349,44;36559,94;0,00;374,63;94,63;0,00;7,99;0,03;7,99;1011,78;0,00;0,00;14,18;-0,73;0,00;0,00;13,84;-4,71;22,21;-5,17;1;août
27/08/2014;67124001;15,60;;0,00;0,00;3.0;2,99;-134079,47;11176,56;53863,85;0,00;378,84;94,70;0,00;0,79;0,00;7,98;1010,50;0,18;0,01;14,35;2,64;0,00;0,00;14,44;2,47;29,57;3,98;1;août
27/08/2014;75114001;15,70;;0,00;0,00;4.0;1,39;-176326,10;9837,90;-18068,12;0,00;122,53;89,62;0,00;5,34;0,00;5,36;1011,56;0,00;0,00;16,43;-0,53;0,00;0,00;14,76;2,84;27,25;0,25;1;août
28/08/2014;6088001;21,80;;0,00;0,00;4.0;2,36;-215341,80;-46119,93;11810,72;0,00;59,86;82,61;0,00;2,70;0,00;2,70;1011,82;0,00;0,00;22,16;0,33;0,00;0,00;18,36;2,79;32,42;2,92;1;août
28/08/2014;31069001;17,70;;0,00;0,00;3.0;1,70;-195596,59;3949,62;-6670,80;0,00;32,17;86,06;0,00;0,00;0,00;0,00;1016,82;0,00;0,00;17,67;1,96;0,00;0,00;13,34;1,06;25,12;2,00;1;août
28/08/2014;33281001;19,90;;0,00;0,00;3.0;1,94;-77370,52;12246,16;4177,15;0,00;16,07;90,15;0,00;6,18;0,00;6,18;1016,50;0,00;0,00;19,58;1,12;0,00;0,00;18,00;-1,18;34,44;1,91;1;août
28/08/2014;35281001;18,50;;0,00;0,00;3.0;5,14;-40932,07;-74332,01;95714,04;0,00;754,72;94,42;0,00;7,95;0,00;8,00;1012,83;0,00;0,00;18,72;-0,51;0,00;0,00;15,99;4,67;27,97;7,23;1;août
28/08/2014;59343001;15,00;;0,00;0,00;3.0;3,49;-114958,16;28557,50;65852,37;0,00;150,94;94,90;0,00;0,18;0,02;0,40;1014,82;0,00;0,00;15,07;1,25;0,00;0,00;13,55;-1,86;27,38;5,39;1;août
28/08/2014;67124001;14,80;;0,00;0,00;2.0;1,64;-165743,49;12399,07;4025,35;0,00;9,29;98,59;0,00;3,68;1,99;3,72;1017,27;0,00;0,00;12,38;4,44;0,00;0,00;14,15;-1,04;24,04;1,20;1;août
28/08/2014;75114001;17,70;;0,00;0,00;3.0;2,31;-74148,95;5758,43;-4947,80;0,00;234,89;80,41;0,00;7,97;0,00;7,98;1015,31;0,00;0,00;18,24;-0,77;0,00;0,00;16,45;0,51;33,04;4,19;1;août
29/08/2014;6088001;22,00;;0,00;0,00;4.0;1,17;-231186,56;-58697,56;8086,35;0,00;10,13;73,27;0,00;0,00;0,00;0,29;1016,00;0,00;0,00;22,47;1,68;0,00;0,00;17,45;0,72;29,43;-3,56;1;août
29/08/2014;31069001;20,60;;0,00;0,00;1.0;0,34;-180228,63;1592,26;6220,24;0,00;152,72;88,46;0,00;0,00;0,00;7,94;1016,99;0,00;0,00;20,15;0,03;0,00;0,00;18,46;4,67;35,80;1,63;1;août
29/08/2014;33281001;17,30;;0,00;0,00;2.0;0,71;-46159,70;-60131,06;22535,14;0,00;100,92;95,31;0,00;2,53;0,09;8,00;1018,71;7,45;0,10;17,77;0,01;0,00;0,00;17,46;4,95;40,58;2,20;1;août
29/08/2014;35281001;16,20;;0,00;0,00;4.0;2,70;-86341,30;-167,77;10011,72;0,00;430,09;91,02;0,00;6,74;0,00;6,74;1017,39;0,00;0,00;16,46;-0,36;0,00;0,00;14,32;3,98;24,81;1,48;1;août
29/08/2014;59343001;16,00;;0,00;0,00;3.0;3,42;-211273,53;34144,24;81805,95;0,00;755,32;93,27;0,00;0,61;0,00;4,72;1015,03;0,00;0,00;14,62;2,35;0,00;0,00;14,02;0,28;23,25;4,88;1;août
29/08/2014;67124001;15,20;;0,00;0,00;3.0;1,54;-159033,87;12150,56;10110,42;0,00;9,48;91,06;0,00;0,05;0,00;7,08;1016,67;0,00;0,00;15,67;3,91;0,00;0,00;16,15;1,73;28,38;1,56;1;août
29/08/2014;75114001;17,20;;0,00;0,00;3.0;1,45;-149487,48;4108,38;-30944,46;0,00;83,28;79,33;0,00;0,00;0,00;8,00;1016,26;0,00;0,00;17,63;0,12;0,00;0,01;14,16;2,64;28,58;0,46;1;août
30/08/2014;6088001;21,10;;0,00;0,00;1.0;0,80;-235082,25;-41562,79;-6671,01;0,00;36,29;89,92;0,00;0,10;0,00;0,10;1015,36;0,00;0,00;21,84;-0,73;0,00;0,00;17,16;0,60;32,57;-2,13;1;août
30/08/2014;31069001;18,90;;0,00;0,00;1.0;2,13;-37713,51;-4510,06;-10193,18;0,00;135,95;82,45;0,00;7,45;0,00;7,95;1020,42;0,00;0,00;19,52;-0,67;0,00;0,00;16,54;2,33;32,68;-2,33;1;août
30/08/2014;33281001;14,10;;0,00;0,00;1.0;1,77;-220787,62;13063,83;6876,96;0,00;19,72;92,04;0,00;0,56;0,00;4,92;1022,07;0,00;0,00;13,99;1,32;0,00;0,00;14,29;1,30;21,84;-1,63;1;août
30/08/2014;35281001;12,80;;0,00;0,00;3.0;1,71;-198572,88;12165,83;4452,20;0,00;16,50;93,23;0,00;0,04;0,00;0,19;1020,69;0,00;0,00;12,81;1,93;0,00;0,00;14,42;1,38;25,44;1,16;1;août
30/08/2014;59343001;15,70;;0,00;0,00;3.0;5,07;-201625,88;-889,26;156364,79;0,00;646,16;79,24;0,00;1,05;0,00;2,34;1016,77;0,00;0,00;15,76;-0,13;0,00;0,00;13,72;5,87;27,95;6,12;1;août
30/08/2014;67124001;16,90;;0,00;0,00;4.0;0,97;-175419,79;13856,03;13916,75;0,00;10,00;92,78;0,00;3,76;0,00;3,78;1019,05;0,00;0,00;15,06;2,77;0,00;0,00;14,13;-0,62;25,25;1,73;1;août
30/08/2014;75114001;16,90;;0,00;0,00;4.0;1,86;-246338,12;-1398,47;-53942,53;0,00;152,66;71,11;0,00;0,05;0,00;8,00;1019,72;0,00;0,00;16,99;-0,60;0,00;0,00;13,25;3,48;27,44;0,72;1;août
31/08/2014;6088001;22,10;;0,00;0,00;2.0;1,95;-228300,60;-53918,96;-4769,70;0,00;443,72;86,23;0,00;0,10;0,00;0,10;1014,11;0,00;0,00;22,71;-0,81;0,00;0,00;18,72;-2,76;33,91;-0,89;1;août
31/08/2014;31069001;19,50;;0,00;0,00;1.0;3,05;-221916,44;-571,40;22511,26;0,00;131,37;72,84;0,00;0,69;0,00;4,88;1019,88;0,00;0,00;17,62;0,24;0,00;0,00;16,81;2,79;26,47;-3,65;1;août
31/08/2014;33281001;15,10;;0,00;0,00;4.0;1,09;-214057,92;17414,06;4060,64;0,00;11,35;95,46;0,00;0,47;0,12;2,35;1021,02;0,00;0,00;14,87;0,91;0,00;0,00;14,00;1,79;25,55;-0,92;1;août
31/08/2014;35281001;13,70;;0,00;0,00;4.0;2,26;-265633,87;-3504,01;60049,47;0,00;128,12;89,28;0,00;0,01;0,00;0,01;1021,03;0,00;0,00;13,74;0,27;0,00;0,00;7,31;3,19;20,85;-2,97;1;août
31/08/2014;59343001;14,70;;0,00;0,00;4.0;3,04;-158342,98;907,12;54634,65;0,00;167,24;91,73;0,00;0,10;0,00;1,81;1016,81;0,00;0,00;14,32;0,70;0,00;0,00;10,98;3,65;23,92;2,51;1;août
31/08/2014;67124001;16,40;;0,00;0,00;4.0;1,74;-92501,04;6267,92;5821,40;0,00;33,42;90,96;0,00;1,86;0,00;8,00;1016,48;0,00;0,00;15,69;2,59;0,00;0,00;15,39;1,75;31,41;1,62;1;août
